instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
142,22,110,BestCase,S,0.03550787502899766,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: True, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: True, 15: False, 16: False, 17: False, 18: True, 19: True, 20: False, 21: True, 22: True}"
143,22,110,BestCase,U,0.13076700002420694,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: True, 17: True, 18: False, 19: True, 20: True, 21: False, 22: False}"
144,22,110,BestCase,U,0.14508037501946092,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: False, 17: False, 18: False, 19: False, 20: False, 21: False, 22: False}"
145,22,110,BestCase,U,0.1978565000463277,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: False, 7: True, 8: False, 9: False, 10: False, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: False, 18: True, 19: False, 20: True, 21: True, 22: True}"
146,22,110,BestCase,U,0.1812190420459956,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: True, 7: True, 8: False, 9: True, 10: False, 11: False, 12: True, 13: True, 14: True, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: False, 22: False}"
147,22,110,BestCase,U,0.15281516697723418,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: True, 11: True, 12: True, 13: False, 14: True, 15: True, 16: True, 17: False, 18: False, 19: True, 20: True, 21: True, 22: False}"
148,22,110,BestCase,U,0.30291337496601045,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: True, 8: False, 9: False, 10: True, 11: False, 12: False, 13: False, 14: True, 15: False, 16: False, 17: False, 18: True, 19: False, 20: False, 21: False, 22: False}"
149,22,110,BestCase,S,0.010370417032390833,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: False, 20: False, 21: False, 22: False}"
150,22,110,BestCase,S,0.08419412502553314,"{1: False, 2: False, 3: True, 4: True, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: True, 15: False, 16: True, 17: False, 18: True, 19: False, 20: True, 21: False, 22: False}"
151,24,120,BestCase,U,0.7408605419332162,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: False, 7: True, 8: False, 9: False, 10: True, 11: True, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: True, 20: False, 21: False, 22: False, 23: False, 24: False}"
152,24,120,BestCase,U,0.25172962492797524,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: True, 7: True, 8: True, 9: True, 10: False, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False, 21: False, 22: False, 23: False, 24: False}"
153,24,120,BestCase,U,0.7373992080101743,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: False, 7: False, 8: False, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: True, 16: False, 17: True, 18: False, 19: False, 20: True, 21: True, 22: False, 23: True, 24: False}"
154,24,120,BestCase,U,0.23631866707000881,"{1: True, 2: False, 3: False, 4: False, 5: True, 6: False, 7: True, 8: False, 9: True, 10: False, 11: True, 12: False, 13: False, 14: False, 15: False, 16: False, 17: True, 18: False, 19: False, 20: False, 21: False, 22: False, 23: False, 24: False}"
155,24,120,BestCase,U,0.38241320790257305,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: False, 16: False, 17: False, 18: True, 19: True, 20: False, 21: True, 22: True, 23: True, 24: False}"
156,24,120,BestCase,U,0.43023516691755503,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: True, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: True, 17: True, 18: False, 19: True, 20: True, 21: False, 22: False, 23: False, 24: False}"
157,24,120,BestCase,U,0.10755108296871185,"{1: False, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: True, 14: False, 15: True, 16: False, 17: False, 18: False, 19: False, 20: False, 21: False, 22: False, 23: False, 24: False}"
158,24,120,BestCase,U,0.08265354204922915,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: False, 16: False, 17: False, 18: True, 19: True, 20: True, 21: False, 22: False, 23: False, 24: False}"
159,24,120,BestCase,U,0.4171782500343397,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: True, 11: False, 12: True, 13: False, 14: True, 15: False, 16: False, 17: False, 18: True, 19: False, 20: False, 21: False, 22: False, 23: False, 24: False}"
160,24,120,BestCase,U,0.2708454589592293,"{1: False, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: True, 16: False, 17: True, 18: False, 19: True, 20: False, 21: True, 22: True, 23: True, 24: True}"
161,4,40,BestCase,S,5.916692316532135e-05,"{1: True, 2: True, 3: True, 4: False}"
162,4,40,BestCase,U,0.0001908330013975501,"{1: True, 2: False, 3: True, 4: True}"
163,4,40,BestCase,U,0.00012091698590666056,"{1: False, 2: False, 3: False, 4: True}"
164,4,40,BestCase,S,0.0001271250657737255,"{1: False, 2: True, 3: False, 4: True}"
165,4,40,BestCase,S,4.9208058044314384e-05,"{1: True, 2: True, 3: False, 4: True}"
166,4,40,BestCase,S,0.00016954203601926565,"{1: True, 2: True, 3: True, 4: True}"
167,4,40,BestCase,S,0.00019341707229614258,"{1: False, 2: False, 3: True, 4: False}"
168,4,40,BestCase,S,5.608308129012585e-05,"{1: True, 2: True, 3: False, 4: False}"
169,4,40,BestCase,S,4.1500083170831203e-05,"{1: True, 2: True, 3: True, 4: True}"
170,4,40,BestCase,S,0.00016479194164276123,"{1: False, 2: True, 3: False, 4: False}"
171,8,80,BestCase,S,0.0008817090420052409,"{1: True, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False}"
172,8,80,BestCase,S,0.0006290839519351721,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: True, 8: True}"
173,8,80,BestCase,S,0.0011520830448716879,"{1: False, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False}"
174,8,80,BestCase,S,0.0007551669841632247,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False}"
175,8,80,BestCase,S,0.0008178330026566982,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False}"
176,8,80,BestCase,U,0.0015817920211702585,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: True}"
177,8,80,BestCase,U,0.001644417061470449,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: True}"
178,8,80,BestCase,S,0.00016237504314631224,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True}"
179,8,80,BestCase,U,0.0015977920265868306,"{1: True, 2: True, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False}"
180,8,80,BestCase,U,0.001124250004068017,"{1: True, 2: False, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False}"
181,12,120,BestCase,S,0.0017722089542075992,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: True}"
182,12,120,BestCase,S,0.0056577910436317325,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: False, 7: False, 8: False, 9: True, 10: True, 11: True, 12: True}"
183,12,120,BestCase,S,0.0014405000256374478,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: True, 7: True, 8: False, 9: False, 10: False, 11: False, 12: True}"
184,12,120,BestCase,U,0.014752082992345095,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: False, 7: False, 8: True, 9: True, 10: False, 11: True, 12: False}"
185,12,120,BestCase,S,0.002376750111579895,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: True, 11: False, 12: True}"
186,12,120,BestCase,S,0.0024443750735372305,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False}"
187,12,120,BestCase,U,0.010189917054958642,"{1: True, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: False}"
188,12,120,BestCase,U,0.008727458072826266,"{1: False, 2: True, 3: False, 4: True, 5: False, 6: True, 7: True, 8: False, 9: True, 10: False, 11: True, 12: False}"
189,12,120,BestCase,U,0.013951290980912745,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False}"
190,12,120,BestCase,U,0.02069274999666959,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: False, 7: True, 8: False, 9: True, 10: True, 11: True, 12: True}"
191,16,160,BestCase,S,0.037839333061128855,"{1: True, 2: False, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False}"
192,16,160,BestCase,U,0.0742218749364838,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: False, 11: True, 12: True, 13: False, 14: False, 15: True, 16: True}"
193,16,160,BestCase,U,0.06346591608598828,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: False, 7: True, 8: False, 9: True, 10: True, 11: True, 12: True, 13: True, 14: False, 15: False, 16: False}"
194,16,160,BestCase,S,0.017502167029306293,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True, 13: True, 14: False, 15: True, 16: False}"
195,16,160,BestCase,S,0.0005739579210057855,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False}"
196,16,160,BestCase,U,0.055262917070649564,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: False, 15: False, 16: False}"
197,16,160,BestCase,U,0.06559804198332131,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: False, 15: False, 16: False}"
198,16,160,BestCase,U,0.04181179194711149,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: False, 15: False, 16: False}"
199,16,160,BestCase,S,0.011182207963429391,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: True, 13: True, 14: True, 15: False, 16: True}"
200,16,160,BestCase,S,0.08639133395627141,"{1: False, 2: False, 3: True, 4: True, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: False, 15: False, 16: False}"
201,18,180,BestCase,S,0.028462750022299588,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: False}"
202,18,180,BestCase,U,0.1791080409893766,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: False, 11: True, 12: True, 13: False, 14: True, 15: False, 16: True, 17: False, 18: False}"
203,18,180,BestCase,S,0.1621172089362517,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: False, 16: False, 17: True, 18: False}"
204,18,180,BestCase,U,0.3561475001042709,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False, 17: False, 18: False}"
205,18,180,BestCase,U,0.1520414169644937,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: False, 14: False, 15: False, 16: False, 17: False, 18: False}"
206,18,180,BestCase,S,0.03791179205290973,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: False}"
207,18,180,BestCase,U,0.1678823329275474,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: False, 8: True, 9: True, 10: False, 11: False, 12: True, 13: True, 14: False, 15: False, 16: True, 17: True, 18: False}"
208,18,180,BestCase,S,0.01876466698013246,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: False}"
209,18,180,BestCase,U,0.11045029200613499,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: False, 7: True, 8: False, 9: True, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: True, 17: False, 18: True}"
210,18,180,BestCase,U,0.1803767499513924,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: False, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True, 13: True, 14: False, 15: False, 16: True, 17: True, 18: True}"
211,20,200,BestCase,S,0.26593745907302946,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False}"
212,20,200,BestCase,U,0.5056626669829711,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: False, 19: True, 20: True}"
213,20,200,BestCase,S,0.02527149999514222,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: True, 20: True}"
214,20,200,BestCase,S,0.3614761249627918,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: True, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: True, 19: True, 20: False}"
215,20,200,BestCase,U,0.28442666691262275,"{1: False, 2: False, 3: False, 4: True, 5: True, 6: False, 7: True, 8: False, 9: False, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: True, 17: False, 18: False, 19: True, 20: False}"
216,20,200,BestCase,U,0.27618970803450793,"{1: True, 2: False, 3: False, 4: False, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: True, 13: True, 14: True, 15: False, 16: False, 17: False, 18: True, 19: True, 20: False}"
217,20,200,BestCase,S,0.32810345804318786,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: True, 17: False, 18: True, 19: False, 20: False}"
218,20,200,BestCase,U,0.3565296250162646,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: False, 14: True, 15: False, 16: False, 17: True, 18: False, 19: False, 20: True}"
219,20,200,BestCase,S,0.4039240840356797,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: False, 19: True, 20: True}"
220,20,200,BestCase,U,0.4753762079635635,"{1: True, 2: False, 3: True, 4: True, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: False, 14: True, 15: True, 16: False, 17: False, 18: True, 19: True, 20: False}"
221,22,220,BestCase,U,0.4215357080101967,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: True, 17: True, 18: True, 19: True, 20: True, 21: False, 22: True}"
222,22,220,BestCase,U,0.9947802920360118,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True, 13: True, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: True, 21: False, 22: False}"
223,22,220,BestCase,S,1.0319500410696492,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: True, 21: True, 22: False}"
224,22,220,BestCase,U,0.6991631250130013,"{1: False, 2: True, 3: False, 4: True, 5: True, 6: False, 7: False, 8: True, 9: True, 10: False, 11: False, 12: False, 13: True, 14: False, 15: False, 16: True, 17: True, 18: True, 19: False, 20: True, 21: False, 22: False}"
225,22,220,BestCase,S,0.18057670898269862,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: True, 19: True, 20: True, 21: True, 22: True}"
226,22,220,BestCase,U,0.9933549590641633,"{1: False, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: False, 19: False, 20: True, 21: False, 22: True}"
227,22,220,BestCase,S,0.10990783292800188,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: False, 19: True, 20: False, 21: True, 22: False}"
228,22,220,BestCase,U,0.7485070829279721,"{1: False, 2: False, 3: False, 4: True, 5: True, 6: False, 7: True, 8: True, 9: False, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: False, 17: False, 18: True, 19: True, 20: True, 21: False, 22: True}"
229,22,220,BestCase,S,0.45262174995150417,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: False, 10: True, 11: False, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: True, 22: True}"
230,22,220,BestCase,U,1.3561929169809446,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: True, 10: True, 11: False, 12: False, 13: False, 14: True, 15: True, 16: True, 17: False, 18: False, 19: False, 20: True, 21: True, 22: False}"
231,24,240,BestCase,U,2.3874435829930007,"{1: False, 2: True, 3: True, 4: False, 5: True, 6: True, 7: True, 8: True, 9: True, 10: False, 11: False, 12: True, 13: False, 14: False, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: False, 22: True, 23: False, 24: True}"
232,24,240,BestCase,S,0.1619024999672547,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True, 21: True, 22: True, 23: True, 24: False}"
233,24,240,BestCase,U,3.358844375004992,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: True, 8: False, 9: True, 10: False, 11: False, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: True, 19: True, 20: False, 21: False, 22: True, 23: False, 24: False}"
234,24,240,BestCase,S,0.7293258330319077,"{1: True, 2: True, 3: False, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: True, 14: False, 15: False, 16: False, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
235,24,240,BestCase,S,0.7243013340048492,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: False, 14: False, 15: True, 16: False, 17: True, 18: True, 19: False, 20: True, 21: False, 22: False, 23: False, 24: True}"
236,24,240,BestCase,U,1.0935862909536809,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: True, 8: False, 9: False, 10: True, 11: True, 12: False, 13: False, 14: True, 15: True, 16: False, 17: False, 18: True, 19: False, 20: True, 21: True, 22: True, 23: False, 24: False}"
237,24,240,BestCase,S,0.02573545800987631,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
238,24,240,BestCase,S,0.05721741705201566,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: True, 19: True, 20: True, 21: False, 22: True, 23: True, 24: False}"
239,24,240,BestCase,U,1.839875707984902,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: True, 14: True, 15: False, 16: True, 17: True, 18: True, 19: True, 20: True, 21: True, 22: True, 23: True, 24: False}"
240,24,240,BestCase,S,0.33286275004502386,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: True, 14: False, 15: True, 16: True, 17: True, 18: True, 19: True, 20: False, 21: True, 22: True, 23: True, 24: True}"
241,4,40,BestCase,S,7.695809472352266e-05,"{1: True, 2: True, 3: False, 4: True}"
242,4,40,BestCase,S,8.716701995581388e-05,"{1: True, 2: False, 3: False, 4: True}"
243,4,40,BestCase,S,5.079200491309166e-05,"{1: True, 2: True, 3: True, 4: False}"
244,4,40,BestCase,S,0.0001740839798003435,"{1: False, 2: True, 3: False, 4: False}"
245,4,40,BestCase,S,4.491605795919895e-05,"{1: True, 2: True, 3: True, 4: True}"
246,4,40,BestCase,S,9.145902004092932e-05,"{1: False, 2: True, 3: True, 4: True}"
247,4,40,BestCase,S,0.0001917920308187604,"{1: False, 2: False, 3: True, 4: True}"
248,4,40,BestCase,S,4.370801616460085e-05,"{1: True, 2: True, 3: True, 4: True}"
249,4,40,BestCase,S,5.3709023632109165e-05,"{1: True, 2: True, 3: True, 4: False}"
250,4,40,BestCase,S,0.00012687500566244125,"{1: True, 2: False, 3: False, 4: True}"
251,8,80,BestCase,S,0.00016908301040530205,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: True, 8: False}"
252,8,80,BestCase,S,0.00013645796570926905,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False}"
253,8,80,BestCase,S,0.0005755830788984895,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False}"
254,8,80,BestCase,S,0.00016416702419519424,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True}"
255,8,80,BestCase,S,0.0005085840821266174,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False}"
256,8,80,BestCase,S,0.0003802080173045397,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: False, 7: True, 8: False}"
257,8,80,BestCase,S,0.0004588749725371599,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: False, 7: True, 8: False}"
258,8,80,BestCase,S,0.00017716700676828623,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: True, 8: True}"
259,8,80,BestCase,S,0.00038899993523955345,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True}"
260,8,80,BestCase,S,0.0008478329982608557,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True}"
261,12,120,BestCase,S,0.0005271660629659891,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: False, 11: False, 12: True}"
262,12,120,BestCase,S,0.0021787500008940697,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: True, 9: True, 10: False, 11: False, 12: False}"
263,12,120,BestCase,S,0.0042906670132651925,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: True, 7: True, 8: True, 9: False, 10: False, 11: True, 12: False}"
264,12,120,BestCase,S,0.0003524170024320483,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False}"
265,12,120,BestCase,S,0.0023763339268043637,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: True, 12: False}"
266,12,120,BestCase,S,0.0015318329678848386,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False}"
267,12,120,BestCase,S,0.0006897919811308384,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True, 9: False, 10: True, 11: False, 12: False}"
268,12,120,BestCase,S,0.001036750036291778,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: True, 8: True, 9: False, 10: False, 11: True, 12: True}"
269,12,120,BestCase,S,0.001056667068041861,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True}"
270,12,120,BestCase,S,0.002683499944396317,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True}"
271,16,160,BestCase,S,0.0013027499662712216,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: False, 11: False, 12: True, 13: True, 14: True, 15: False, 16: True}"
272,16,160,BestCase,S,0.0005537079414352775,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: True, 15: True, 16: False}"
273,16,160,BestCase,S,0.0013654580106958747,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: False, 10: False, 11: True, 12: True, 13: False, 14: True, 15: False, 16: True}"
274,16,160,BestCase,S,0.0006553749553859234,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: True, 9: True, 10: True, 11: False, 12: True, 13: False, 14: True, 15: True, 16: False}"
275,16,160,BestCase,S,0.0018917080014944077,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: False, 16: True}"
276,16,160,BestCase,S,0.0026722089387476444,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True, 13: False, 14: True, 15: True, 16: True}"
277,16,160,BestCase,S,0.012919917004182935,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: False, 7: True, 8: False, 9: False, 10: False, 11: True, 12: True, 13: False, 14: True, 15: False, 16: False}"
278,16,160,BestCase,S,0.0011304160580039024,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False, 13: False, 14: True, 15: True, 16: True}"
279,16,160,BestCase,S,0.0037286669248715043,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: False}"
280,16,160,BestCase,S,0.0023682499304413795,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: False, 9: True, 10: True, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False}"
