instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
211,20,200,BruteForce,S,0.8565902919508517,"{1: False, 2: True, 3: True, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False}"
212,20,200,BruteForce,U,1.9110925829736516,{}
213,20,200,BruteForce,S,0.11175370903220028,"{1: False, 2: False, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: False, 18: False, 19: False, 20: False}"
214,20,200,BruteForce,S,0.01940575009211898,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: True, 12: False, 13: True, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: False}"
215,20,200,BruteForce,U,1.5658852910855785,{}
216,20,200,BruteForce,U,1.6223481660708785,{}
217,20,200,BruteForce,S,0.03206133295316249,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: True, 17: False, 18: False, 19: False, 20: False}"
218,20,200,BruteForce,U,2.233389667002484,{}
219,20,200,BruteForce,S,0.35908258392009884,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: False, 19: True, 20: False}"
220,20,200,BruteForce,U,2.0120848750229925,{}
221,22,220,BruteForce,U,7.200561624951661,{}
222,22,220,BruteForce,U,7.696074875071645,{}
223,22,220,BruteForce,S,0.12752545799594373,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: False, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: True, 21: True, 22: True}"
224,22,220,BruteForce,U,6.7246464169584215,{}
225,22,220,BruteForce,S,3.7454024580074474,"{1: True, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: True, 19: True, 20: False, 21: False, 22: True}"
226,22,220,BruteForce,U,6.771819500019774,{}
227,22,220,BruteForce,S,1.6219409999903291,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False, 17: True, 18: False, 19: True, 20: False, 21: True, 22: False}"
228,22,220,BruteForce,U,7.659690166939981,{}
229,22,220,BruteForce,S,0.7118079160572961,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: False, 15: False, 16: True, 17: True, 18: False, 19: True, 20: True, 21: True, 22: True}"
230,22,220,BruteForce,U,6.466001749970019,{}
231,24,240,BruteForce,U,25.533811750006862,{}
232,24,240,BruteForce,S,20.77998412505258,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True, 21: True, 22: False, 23: True, 24: False}"
233,24,240,BruteForce,U,31.779988958034664,{}
234,24,240,BruteForce,S,21.610520375077613,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: True, 10: False, 11: False, 12: True, 13: True, 14: False, 15: False, 16: False, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
